"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","BasementSF","OneandTwoFloorSF","FrontSF","BasementBath","Bath","Age","YrOfRemodel","HighQualSF","TotalArea","LogPrice"
180,"RM",1936,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,6,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",131,"GLQ",499,0,630,"GasA","Gd","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,"Typ",0,0,0,"Y",0,0,0,0,0,0,0,12,2007,"WD","Normal",630,630,0,1,1,37,37,1260,3196,11.3445068133453
60,"FV",8125,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,6,2007,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,813,813,"GasA","Ex","Y","SBrkr",822,843,0,1665,0,0,2,1,3,1,"Gd",7,"Typ",0,2,562,"Y",0,0,0,0,0,0,0,5,2008,"WD","Normal",0,1665,0,0,2.5,1,1,2227,11165,12.2353886998642
70,"RL",9084,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",4,5,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,755,755,"GasA","TA","Y","SBrkr",755,755,0,1510,1,0,1,0,4,1,"TA",7,"Typ",1,1,296,"P",120,0,0,0,0,0,0,10,2009,"WD","Normal",0,1510,120,1,1,69,59,1926,11765,11.5898865061064
60,"RL",8750,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,880,880,"GasA","Ex","Y","SBrkr",909,807,0,1716,0,0,2,1,2,1,"Gd",7,"Typ",1,2,512,"Y",0,120,0,0,0,0,0,7,2009,"WD","Normal",0,1716,120,0,2.5,13,13,2348,11978,12.1600287070288
50,"RM",10320,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,7,1906,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,756,756,"GasA","Ex","Y","SBrkr",756,713,0,1469,0,0,1,0,3,1,"TA",7,"Typ",0,1,216,"Y",57,0,239,0,0,0,0,6,2008,"WD","Normal",0,1469,57,0,1,102,13,1742,13057,11.8130300574206
20,"RL",10437,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,6,1995,1995,"Hip","CompShg","MetalSd","MetalSd","BrkFace",660,"Gd","Gd","PConc","Gd","TA","Gd","GLQ",1696,"Unf",0,413,2109,"GasA","Ex","Y","SBrkr",2113,0,0,2113,1,0,2,1,2,1,"Gd",7,"Typ",1,3,839,"Y",236,46,0,0,0,0,0,8,2008,"WD","Normal",1696,2113,282,1,2.5,13,13,4930,16440,12.7656884334656
160,"RM",1680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg","HdBoard","ImStucc","BrkFace",381,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,525,525,"GasA","TA","Y","SBrkr",525,567,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,1,264,"Y",0,0,0,0,0,0,0,3,2010,"WD","Family",0,1092,0,0,1.5,39,39,1356,3942,11.3850920934603
20,"RL",10007,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,2006,"Gable","CompShg","HdBoard","HdBoard","BrkFace",54,"Gd","TA","CBlock","TA","TA","No","ALQ",806,"Unf",0,247,1053,"GasA","Ex","Y","SBrkr",1053,0,0,1053,1,0,1,1,3,1,"Gd",5,"Typ",0,1,312,"Y",0,0,0,0,0,0,0,8,2008,"WD","Normal",806,1053,0,1,1.5,49,2,2171,12479,11.8879313655937
70,"RL",7200,"Pave","Reg","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",7,6,1931,2000,"Gable","CompShg","Stucco","Wd Shng","None",0,"TA","Fa","BrkTil","Gd","TA","No","Unf",0,"Unf",0,776,776,"GasA","TA","Y","SBrkr",851,651,0,1502,0,0,1,1,3,1,"TA",6,"Typ",1,1,270,"P",0,0,112,0,0,0,0,2,2008,"WD","Normal",0,1502,0,0,1.5,77,8,1772,9860,11.9117015849276
50,"RL",17503,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,5,1948,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,912,912,"GasA","TA","Y","SBrkr",912,546,0,1458,0,1,1,0,3,1,"TA",6,"Typ",1,1,330,"Y",192,0,0,0,0,0,0,1,2010,"WD","Abnorml",0,1458,192,0.5,1,62,60,1980,20395,11.4876076569859
20,"RL",9937,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1964,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA","No","BLQ",637,"Unf",0,849,1486,"GasA","Ex","Y","SBrkr",1486,0,0,1486,1,0,1,0,3,1,"TA",7,"Typ",0,2,480,"Y",0,0,0,0,0,0,0,3,2009,"WD","Normal",637,1486,0,1,1,45,10,2603,13389,12.0257490913989
60,"RL",12384,"Pave","Reg","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",233,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,793,793,"GasA","TA","Y","SBrkr",1142,793,0,1935,0,0,2,1,3,1,"TA",7,"Typ",1,2,550,"Y",0,113,252,0,0,0,0,11,2007,"WD","Normal",0,1935,113,0,2.5,31,31,2598,16260,12.1955171315907
60,"RL",46589,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,1994,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",528,"Gd","TA","PConc","Gd","Gd","No","GLQ",1361,"Rec",180,88,1629,"GasA","Ex","Y","SBrkr",1686,762,0,2448,1,0,2,1,4,1,"Gd",8,"Typ",1,3,711,"Y",517,76,0,0,0,0,0,7,2009,"WD","Normal",1541,2448,593,1,2.5,15,4,5293,52498,12.9042073676012
20,"RL",13560,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1968,1968,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",216,"TA","TA","CBlock","Fa","Fa","No","Unf",0,"Unf",0,1392,1392,"GasA","Gd","Y","SBrkr",1392,0,0,1392,1,0,1,0,2,1,"TA",5,"Maj2",2,2,576,"Y",0,0,240,0,0,0,0,7,2009,"WD","Normal",0,1392,0,1,1,41,41,1968,17376,11.6082356447746
85,"RL",10012,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",4,5,1972,1972,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Av","BLQ",920,"Rec",180,38,1138,"GasA","TA","Y","SBrkr",1181,0,0,1181,1,0,2,0,3,1,"TA",6,"Typ",0,2,588,"Y",0,0,180,0,0,0,0,4,2008,"WD","Normal",1100,1181,0,1,2,36,36,2869,13099,11.8313791960888
20,"RL",20896,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story",8,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1721,"Unf",0,356,2077,"GasA","Ex","Y","SBrkr",2097,0,0,2097,1,0,1,1,1,1,"Ex",8,"Typ",1,3,1134,"Y",192,267,0,0,0,0,0,1,2006,"New","Partial",1721,2097,459,1,1.5,1,0,5411,26663,12.9551274580284
60,"RL",11194,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1406,1406,"GasA","Ex","Y","SBrkr",1454,482,0,1936,0,0,2,1,3,1,"Gd",7,"Typ",1,2,504,"Y",188,124,0,0,0,0,0,11,2006,"WD","Normal",0,1936,312,0,2.5,6,6,2752,15392,12.3480061414188
60,"RL",18450,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1965,1979,"Flat","Tar&Grv","Plywood","Plywood","BrkCmn",113,"TA","Gd","CBlock","Gd","TA","No","LwQ",187,"Rec",723,111,1021,"GasA","TA","Y","SBrkr",1465,915,0,2380,0,0,2,1,3,1,"TA",7,"Sev",1,2,596,"Y",0,265,0,0,0,0,0,8,2007,"WD","Abnorml",910,2380,265,0,2.5,42,28,4151,22825,11.7675676833438
20,"RL",8125,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1994,1998,"Gable","CompShg","HdBoard","HdBoard","BrkFace",258,"TA","TA","PConc","Gd","TA","No","GLQ",1138,"Unf",0,270,1408,"GasA","Ex","Y","SBrkr",1679,0,0,1679,1,0,2,0,3,1,"Gd",7,"Typ",1,2,575,"Y",224,42,0,0,0,0,0,10,2008,"WD","Normal",1138,1679,266,1,2,14,10,3658,12311,12.173032791452
20,"RL",14175,"Pave","Reg","Bnk","AllPub","Corner","Mod","Sawyer","Norm","Norm","1Fam","1Story",5,6,1956,1987,"Gable","CompShg","CemntBd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",988,"Unf",0,200,1188,"GasA","Gd","Y","SBrkr",1437,0,0,1437,1,0,1,1,3,1,"TA",6,"Min2",1,2,576,"Y",304,0,0,0,0,0,0,11,2006,"WD","Normal",988,1437,304,1,1.5,50,19,3305,17680,12.0317192583854
30,"RL",11600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",4,5,1922,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,700,700,"GasA","Ex","Y","SBrkr",1180,0,0,1180,0,0,1,0,2,1,"Fa",5,"Typ",1,1,252,"Y",0,0,67,0,0,0,0,7,2006,"WD","Normal",0,1180,0,0,1,84,56,1432,13799,11.8313791960888
60,"RL",8633,"Pave","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",193,"Unf",0,545,738,"GasA","Ex","Y","SBrkr",738,738,0,1476,1,0,2,1,3,1,"Gd",7,"Typ",0,2,540,"Y",100,35,0,0,0,0,0,2,2009,"WD","Normal",193,1476,135,1,2.5,4,4,2344,11522,12.0639328783691
70,"RH",6629,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","2Story",6,6,1925,1950,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",551,"Unf",0,121,672,"GasA","TA","N","SBrkr",697,672,0,1369,1,0,2,0,3,1,"TA",6,"Typ",0,1,300,"Y",147,0,0,0,0,0,0,7,2009,"WD","Normal",551,1369,147,1,2,84,59,2367,9117,11.5482926088075
20,"RL",11250,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","ALQ",767,"Unf",0,441,1208,"GasA","TA","Y","SBrkr",1208,0,0,1208,1,0,1,1,3,1,"TA",6,"Typ",1,2,546,"Y",198,42,0,0,0,0,0,6,2006,"WD","Normal",767,1208,240,1,1.5,29,29,2761,14452,12.0137007528827
20,"RL",14442,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,7,1957,2004,"Hip","CompShg","CemntBd","CmentBd","BrkFace",106,"TA","TA","PConc","TA","TA","No","GLQ",1186,"Unf",0,291,1477,"GasA","Ex","Y","SBrkr",1839,0,0,1839,1,0,2,0,3,1,"Gd",7,"Typ",2,2,416,"Y",0,87,0,0,200,0,0,6,2007,"WD","Normal",1186,1839,87,1,2,50,3,3528,18567,12.4587749990859
20,"RL",9200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1965,1965,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",892,"Unf",0,244,1136,"GasA","TA","Y","SBrkr",1136,0,0,1136,1,0,1,0,3,1,"TA",5,"Typ",1,1,384,"Y",426,0,0,0,0,0,0,7,2008,"WD","Normal",892,1136,426,1,1,43,43,2838,12282,11.8493977015914
160,"RL",2289,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","2Story",6,6,1978,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",311,"Unf",0,544,855,"GasA","TA","Y","SBrkr",855,586,0,1441,0,0,2,1,3,1,"TA",7,"Typ",1,2,440,"Y",28,0,0,0,0,0,0,4,2009,"WD","Normal",311,1441,28,0,2.5,31,31,2220,5053,11.9083402372249
70,"RM",9600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,2,1900,1950,"Gable","CompShg","AsbShng","Stucco","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,1095,1095,"GasW","Fa","N","SBrkr",1095,679,0,1774,1,0,2,0,4,2,"TA",8,"Min2",0,3,779,"N",0,0,90,0,0,0,0,5,2006,"WD","Normal",0,1774,0,1,2,106,56,2553,13338,11.3736633976367
30,"RL",9022,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,8,1924,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,768,768,"GasA","Ex","Y","SBrkr",792,0,0,792,0,0,1,0,2,1,"Gd",5,"Typ",0,1,240,"N",316,0,120,0,0,0,0,5,2009,"WD","Normal",0,792,316,0,1,85,3,1348,11258,11.6036798282387
20,"RL",11844,"Pave","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",464,"Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Unf",0,2046,2046,"GasA","Ex","Y","SBrkr",2046,0,0,2046,0,0,2,1,3,1,"Gd",7,"Typ",1,3,834,"Y",322,82,0,0,0,0,0,7,2009,"New","Partial",0,2046,404,0,2.5,1,1,3284,17638,12.8279923168018
20,"RL",9945,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",57,"TA","TA","CBlock","TA","TA","No","Rec",827,"Unf",0,161,988,"GasA","TA","Y","SBrkr",988,0,0,988,1,0,1,0,3,1,"TA",5,"Typ",0,2,572,"Y",0,0,0,0,0,0,0,10,2007,"WD","Normal",827,988,0,1,1,46,46,2387,12550,11.7636841833174
120,"RL",8012,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",543,"BLQ",119,261,923,"GasA","TA","Y","SBrkr",923,0,0,923,0,0,2,0,2,1,"TA",5,"Typ",1,1,264,"Y",80,0,0,0,0,0,0,5,2010,"WD","Normal",662,923,80,0,2,30,30,1929,10202,11.870599909242
50,"RH",4500,"Pave","IR2","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,5,1932,2000,"Gable","CompShg","VinylSd","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",182,"Unf",0,611,793,"GasA","Ex","Y","SBrkr",848,672,0,1520,0,0,1,0,3,1,"TA",6,"Typ",0,1,281,"Y",0,0,56,0,0,0,0,7,2009,"WD","Abnorml",182,1520,0,0,1,77,9,1983,7150,11.9793853224676
120,"RL",2887,"Pave","Reg","HLS","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story",6,5,1996,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1003,"Unf",0,288,1291,"GasA","Ex","Y","SBrkr",1291,0,0,1291,1,0,1,0,2,1,"Gd",6,"Typ",1,2,431,"Y",307,0,0,0,0,0,0,11,2008,"WD","Normal",1003,1291,307,1,1,12,11,3032,6207,12.0610468734799
20,"RL",11248,"Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","Stone",215,"Gd","TA","PConc","Gd","TA","Av","GLQ",1059,"Unf",0,567,1626,"GasA","Ex","Y","SBrkr",1668,0,0,1668,1,0,2,0,3,1,"Gd",7,"Typ",1,3,702,"Y",257,45,0,0,0,0,0,7,2007,"WD","Normal",1059,1668,302,1,2,5,5,3731,15761,12.5602444592508
60,"RL",16770,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1195,1195,"GasA","Gd","Y","SBrkr",1195,644,0,1839,0,0,2,1,4,1,"TA",7,"Typ",0,2,486,"Y",0,81,0,0,0,0,0,6,2010,"WD","Normal",0,1839,81,0,2.5,12,12,2406,20401,12.3059179804999
160,"RL",5062,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","2Story",7,5,1984,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Mn","GLQ",828,"LwQ",182,180,1190,"GasA","Gd","Y","SBrkr",1190,900,0,2090,1,0,2,0,3,1,"Gd",6,"Min1",1,2,577,"Y",219,0,0,0,0,0,0,9,2007,"WD","Normal",1010,2090,219,1,2,23,23,3896,9138,12.2428866186529
60,"FV",10207,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,6,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,874,874,"GasA","Ex","Y","SBrkr",874,887,0,1761,0,0,3,0,3,1,"Gd",7,"Typ",0,2,578,"Y",144,105,0,0,0,0,0,8,2007,"New","Partial",0,1761,249,0,3,0,0,2588,13669,12.336552511981
160,"FV",5105,"Pave","IR2","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",239,"Unf",0,312,551,"GasA","Ex","Y","SBrkr",551,551,0,1102,0,0,2,1,2,1,"Gd",4,"Typ",0,2,480,"Y",0,60,0,0,0,0,0,3,2007,"WD","Normal",239,1102,60,0,2.5,3,3,1881,7298,11.9103584013811
20,"RL",8089,"Pave","Reg","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,6,2007,2007,"Gable","CompShg","MetalSd","MetalSd","BrkFace",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",945,"Unf",0,474,1419,"GasA","Ex","Y","SBrkr",1419,0,0,1419,1,0,2,0,2,1,"Gd",7,"Typ",1,2,567,"Y",140,0,0,0,0,0,0,10,2007,"New","Partial",945,1419,140,1,2,0,0,3071,11634,12.8790171187726
120,"RL",7577,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ",20,"Unf",0,1342,1362,"GasA","Ex","Y","SBrkr",1362,0,0,1362,0,0,2,0,2,1,"Gd",6,"Typ",1,2,460,"Y",192,28,0,0,0,0,0,6,2007,"WD","Normal",20,1362,220,0,2,2,1,2062,11237,12.1792151913603
120,"RM",4426,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",147,"Gd","TA","PConc","Gd","TA","Gd","GLQ",697,"Unf",0,151,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",3,"Typ",1,2,420,"Y",149,0,0,0,0,0,0,5,2008,"WD","Normal",697,848,149,1,1,4,4,2114,6838,11.8565151693603
60,"RL",21535,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",10,6,1994,1995,"Gable","WdShngl","HdBoard","HdBoard","BrkFace",1170,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1455,"Unf",0,989,2444,"GasA","Ex","Y","SBrkr",2444,1872,0,4316,0,1,3,1,4,1,"Ex",10,"Typ",2,3,832,"Y",382,50,0,0,0,0,0,1,2007,"WD","Normal",1455,4316,432,0.5,3.5,13,12,7035,30729,13.5344730282312
60,"RL",26178,"Pave","IR1","Lvl","AllPub","Inside","Mod","Timber","Norm","Norm","1Fam","2Story",7,5,1989,1990,"Hip","CompShg","MetalSd","MetalSd","BrkFace",293,"Gd","TA","PConc","Gd","TA","Gd","GLQ",965,"Unf",0,245,1210,"GasA","Ex","Y","SBrkr",1238,1281,0,2519,1,0,2,1,4,1,"Gd",9,"Typ",2,2,628,"Y",320,27,0,0,0,0,0,4,2006,"WD","Normal",965,2519,347,1,2.5,17,16,4459,31175,12.7218858108072
30,"RL",5400,"Pave","Reg","Lvl","AllPub","Corner","Sev","OldTown","Norm","Norm","1Fam","1Story",5,6,1921,1968,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1073,1073,"GasA","Ex","Y","SBrkr",1073,0,0,1073,0,0,1,0,2,1,"TA",4,"Typ",0,1,326,"Y",0,0,112,0,0,0,0,12,2006,"WD","Abnorml",0,1073,0,0,1,85,38,1399,7984,11.5943211031742
50,"RM",6120,"Pave","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1936,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,927,927,"GasA","TA","Y","SBrkr",1067,472,0,1539,0,0,1,1,3,1,"TA",5,"Typ",0,2,576,"Y",112,0,0,0,0,0,0,4,2009,"WD","Normal",0,1539,112,0,1.5,73,59,2227,9274,11.8600549960654
20,"RL",13811,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",6,6,1987,1987,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,"TA","TA","CBlock","Gd","Gd","No","GLQ",980,"LwQ",40,92,1112,"GasA","Gd","Y","SBrkr",1137,0,0,1137,1,0,2,0,2,1,"Gd",5,"Typ",1,2,551,"Y",125,0,0,0,0,0,0,7,2006,"WD","Normal",1020,1137,125,1,2,19,19,2833,16808,12.0782392740203
30,"RM",6000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1921,1950,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",616,"Unf",0,0,616,"GasA","Gd","Y","SBrkr",616,0,0,616,0,0,1,0,2,1,"TA",4,"Typ",0,1,205,"Y",0,0,129,0,0,0,0,6,2006,"WD","Normal",616,616,0,0,1,85,56,1437,7566,11.3963916487143
20,"RL",6420,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Ex","Gd","Mn","LwQ",210,"ALQ",551,219,980,"GasA","Fa","Y","FuseA",1148,0,0,1148,0,1,1,0,2,1,"TA",6,"Typ",0,1,308,"Y",0,0,0,0,0,0,0,9,2006,"WD","Normal",761,1148,0,0.5,1,54,54,2217,8856,11.7239964350502
20,"RL",8450,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",553,"BLQ",117,224,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,1,336,"Y",416,144,0,0,0,0,0,4,2010,"WD","Normal",670,894,560,1,1,45,1,2460,11134,11.8386256046095
120,"FV",4282,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",16,"Unf",0,1375,1391,"GasA","Ex","Y","SBrkr",1391,0,0,1391,0,0,2,0,2,1,"Gd",5,"Typ",0,2,530,"Y",156,158,0,0,0,0,0,7,2008,"WD","Normal",16,1391,314,0,2,4,4,2251,7908,12.1858699382127
20,"RL",14331,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",630,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",0,526,1800,"GasA","Ex","Y","SBrkr",1800,0,0,1800,1,0,2,0,3,1,"Gd",7,"Typ",1,3,765,"Y",270,78,0,0,0,0,0,5,2006,"WD","Normal",1274,1800,348,1,2,4,4,4187,19674,12.6523597481586
